year,"DOI"
1994,"10.2307/1410679"
1994,"10.2307/1410680"
1994,"10.2307/1410681"
1994,"10.2307/1410682"
1994,"10.2307/1410683"
1995,"10.2307/1410698"
1995,"10.2307/1410699"
1995,"10.2307/1410700"
1995,"10.2307/1410701"
1995,"10.2307/1410702"
1995,"10.2307/1410703"
1995,"10.2307/1410704"
1995,"10.2307/1410705"
1995,"10.2307/1410706"
1995,"10.2307/1410707"
1995,"10.2307/1410708"
1995,"10.2307/1410709"
1995,"10.2307/1410710"
1995,"10.2307/1410711"
1995,"10.2307/1410712"
1996,"10.2307/1410714"
1996,"10.2307/1410715"
1996,"10.2307/1410716"
1996,"10.2307/1410717"
1996,"10.2307/1410718"
1996,"10.2307/1410719"
1996,"10.2307/1410720"
1996,"10.2307/1410721"
1996,"10.2307/1410722"
1996,"10.2307/1410723"
1994,"10.2307/1410736"
1994,"10.2307/1410737"
1994,"10.2307/1410738"
1994,"10.2307/1410739"
1994,"10.2307/1410740"
1994,"10.2307/1410741"
1994,"10.2307/1410742"
1994,"10.2307/1410743"
1994,"10.2307/1410744"
